#pid;sid;start;end;text;phase;phase_name;subjective_load;rebus_score
83;12;808940;812320;JEŠTĚ NE EŠTĚ TO NENÍ NAPSANÝ TEĎ;W1;Water;8.0;nan
83;13;829970;838831;MÁM POPISOVAL TEN OBRÁZEK A FOTKA MNOHA KNIH OTEVŘENÝCH TAKŽE VIDĚT VŠUDE TEXT TEN;W1;Water;8.0;nan
83;14;841860;859600;OBRAZ MALBA LES ŘEKA STARÝ STROMY POKROUCENÝ A ZÁŘIVEJ PALOUK TAKOVÁ PÍSČITÁ JO JO A NĚJACÍ LIDI TAM;W1;Water;8.0;nan
83;15;862850;895231;A LZE OBRAZ NĚJAKÁ MALBA LODĚ NA MOŘI A KORÁBY STARÝ S PLACHTAMA MEZI NIMA MALÝ LOĎKY TAM NA POZADÍ I NĚJAKEJ KOSTEL MĚSTO A I PARNÍKEM NEBO NE TAKOVÁ LOĎ S KOMÍNEM A ASI FOTKA OBLOHA A VRŠKY PALEM O PALMY MAJÍ NA SOBĚ ZELENÝ I HNĚDÝ STARÝ LIST I OBLOHA JE SPÍŠ AZUROVÁ NEŽ MODRÁ;W1;Water;8.0;nan
83;16;899040;911280;MALBA OBRAZ ZASE NĚJAKÁ KRAJINKA NA POZADÍ V ÚDOLÍČKU NĚJAKÁ VESNIČKA DOMEČEK A POPŘEDÍ POLE DOZRÁVAJÍCÍ OBILÍ;W1;Water;8.0;nan
83;17;942960;949530;KOUKAL DO PAPÍRŮ A DOŠEL K NÁZORU ŽE PŘÍČINOU VŠEHO JE NEDOBRÁ VŮLE PÝCHA MALICHERNOST;R1_0;Rebus;7.0;0.67
83;18;955170;965430;ZIMA JE KRUTÁ A NEODPOUŠTÍ KDYŽ PADÁ SNÍH A VANOU BÍLÉ VĚTRY OSAMOCENÝ VLK ZEMŘE ALE SMEČKA PŘEŽIJE;R1_1;Rebus;7.0;0.67
83;19;969950;982360;A PRINC VYKŘIKL VELIKÝM HLASEM A VYSTŘELIL VYSOKO DO VZDUCHU ŠÍP TEN ZMIZEL V BLESKU OHNĚ JEHO ARMÁDA UVIDĚLA SIGNÁL A VRHLA SE DO ÚTOKU;R1_2;Rebus;7.0;0.67
83;20;1005180;1019440;TAK KDYŽ SE NÁM DOTÝKAT PODKLADU JSEM TO VÍC NEJDE TEDA JSTE VZALA MŮJ TU RUKU V TOM I FOTKA MĚSTA SIŇORE K. SKRZ PLOT TAK TEDY MI VYSTŘIŽENÁ DÍRA ZÁPAD SLUNKA;W2;Water;7.0;nan
83;21;1023670;1026980;ULICE HODNĚ AUT;W2;Water;7.0;nan
83;22;1029910;1067220;MALBA A TO JE MOŽNÁ POHLEDU NĚJAKÉ ZÁTOKY V POPŘEDÍ KRAJINNÁ TROCHU ŇÁKÁ ZEĎ TAM JE NĚJAKÝ ZVÍŘÁTKA SUCHEJ STROM I ZA ZÁLIVEM VELMI V POZADÍ NĚJAKEJ KOPEC I FOTKA OBLIČEJE HOLKY DÍVÁ SE DO KAMERY VELMI ZBLÍZKA MÁ NA SOBĚ NĚJAKEJ BARVÍ EVOKUJE MĚ TO KREV NEBO NĚJAKOU TAKOVOU NEPŘÍJEMNOST ALE USMÍVÁ SE DOST POHODĚ TAKŽE TO JE MOŽNÁ NĚJAKÝ JENOM RADOSTNEJ MALOVÁNÍ;W2;Water;7.0;nan
83;23;1090880;1101120;CESTU MU ZASTOUPIL OBROVSKÝ DRAK KRÁL NEVÁHAL TASIL MEČ A PUSTIL SE S NESTVŮROU DO BOJE NA ŽIVOT A NA SMRT;R2_0;Rebus;8.0;0.5
83;24;1103600;1113380;MARKÉTA VYŠLA ZE DVEŘÍ JEŠTĚ JEDNOU SE OTOČILA V OČÍCH SE JÍ ZAJISKŘILA SLZA ZAMÁVALA SVÝM SESTRÁM A VYRAZILA;R2_1;Rebus;8.0;0.5
83;25;1116960;1130620;OTEVŘEL NOVÝ DOKUMENT NA SVÉM POČÍTAČI A NAHMATAL KLÁVESNICI VENKU PRŠELO BYLO CHLADNO PŘES STUDENÝ PŘES OKNO VIDĚL SAMÝ DEŠTNÍK SAMÝ STUDENÝ OBLIČEJ;R2_2;Rebus;8.0;0.5
83;26;1136150;1145610;DÁRKY NEDOSTÁVÁ RÁDA VŽDY MĚLA POCIT ŽE KLÍČ K JEJÍMU SRDCI LEŽÍ JINDE NEŽ NA PULTECH OBCHODŮ;R2_3;Rebus;8.0;0.5
83;27;1149730;1153830;SMRT A VYŠEL;R2;RebusEvaluation;8.0;0.5
83;28;1180370;1196310;FOTKÁCH BŘEH ŘEKY PODZIM ASI VŠECH LISTI JE DOST DO REZAVÁ JE TO DOKOLOROVAT JE TO NĚJAK UPRAVENÝ ABY TO BYLO KRÁSNÝ VODA HODNĚ MODRÁ A LISTY HODNĚ REZAVÝ;W3;Water;5.0;nan
83;29;1200030;1216190;OBRAZ MALBA JAKÁ STARÁ PEVNOST I TRAVNATÁ LOUKA NĚJAKÁ SI V KOPCI JE TO VŠAK TAKOVÝ HEZKÝ DOHNĚDA JE MNĚ TO VYPADÁ TO NĚJAKÝ POZDĚJŠÍ LÉTO A;W3;Water;5.0;nan
83;30;1220530;1237290;FOTKA NEBO NĚJAKÁ UMĚLÁ UMĚLÁ MALBA S SKÁLY NOC I POHLED NA OBLOHU MEZI SKALAMA ÚTESY JE TAM SNÍH A LED I NA TĚCH SKALÁCH UPROSTŘED POSTAVA SVÍTÍCÍ NA NEBE NĚJAKOU BATERKOU;W3;Water;5.0;nan
83;31;1266960;1278210;MUŽ LEŽEL NA PLÁŽI A VŠECHNO HO BOLELO KOLEM MĚ JÍ LEŽELY ZBYTKY LETADEL A ZAVAZADEL CESTUJÍCÍCH VLNY NEBO TIŠE ŠUMĚL MOŘE TIŠE ŠUMĚLO;R3_0;Rebus;9.0;0.2
83;32;1283230;1292360;LOĎ SE VYNOŘILA ÚPLNĚ ZAKYMÁCEL A SE NA ROZBOUŘENÝCH VLNÁCH DŘEVĚNÁ PALUBA ZASTÉNALA A LOĎ ZAČALA KLOUZAT KE BŘEHU;R3_1;Rebus;9.0;0.2
83;33;1298150;1308950;NA STOLE STÁLA VÁZA POD OKNEM LEŽEL VYŠÍVANÝ KOBEREC POSETÝ KVĚTINAMI OVOCEM A PTÁKY S OBRAZEM LVA NA KAŽDÉM KONCI;R3_2;Rebus;9.0;0.2
83;34;1313140;1326240;POLICISTA KRÁČEL LUCIÍ MĚSTEM MRAKY SE PŘEVALOVAL MRAČIL SE PŘEVALOVALA PO ULICÍCH JEHO NOHY V BOTÁCH S PODRÁŽKAMI TENKÝMI JAKO PAPÍR ČETLI DLÁŽDĚNÍ JAKO KNIHU;R3_3;Rebus;9.0;0.2
83;35;1331560;1340800;O CHVILKU POZDĚJI BYLO SLYŠET JAK SE ROZSTŘÍKLA VODA KDYŽ NA MĚLČINĚ VYHODILA KOTVU A ŽUCHL MOST SPUŠTĚNÝ NA MOLO;R3_4;Rebus;9.0;0.2
83;36;1346230;1351510;MOŘE NEVÍM NEVÍM;R3;RebusEvaluation;9.0;0.2
83;37;1371320;1387400;OBRAZ I NĚJAKÝM MENŠÍ MĚSTEČKO ULICE ALEJ STROMŮ PO TAKOVÝ MĚSTSKÝ DO ME JE TO NĚJAKÝ NĚJAKÝ OSMNÁCTÝ STOLETÍ DEVATENÁCT JE MOŽNÁ POVOZY S KONĚM;W4;Water;4.0;nan
83;38;1391540;1406480;FOTKA NĚJAKÉHO ALPSKÉHO ÚDOLÍ NEBO HORSKÝHO KOPCE KRÁSNĚ ZALESNĚNÝ A ZATRAVNĚNÝ DOLEVA NĚJAKÁ VESNICE JE TO AKTUÁLNÍ DO DNEŠNÍ DOBY;W4;Water;4.0;nan
83;39;1414170;1460630;NĚJAKEJ HRAD ZÁMEK STAREJ POHLED Z PARKU PŘES VODU NA KTERÉ JSOU LABUTĚ ODRAZ VE VODĚ TOHO ZÁMKU NĚJAKÝM ŘADU NĚJAKÝ HEJNO PTÁKŮ ZASE OBRAZ PANORAMATICKÝ POHLED NA NĚJAKOU KRAJINU TAKOVOU MÍRNĚ ZVLNĚNOU PULTÍK A TAM VELKÁ ŘEKA NEBO NĚJAKÝ JEZERO V POPŘEDÍ STŘECHY NA KTERÉ JE TEDA NA KTERÝCH JE TRÁVA ASI FOTKA ZAMLŽENÝCH HOR I POHLED SPÍŠ Z VRCHU HODNĚ T. JE VIDĚT TY VZDÁLENÝ HORY JEDNU ZA DRUHOU JEDNY JEHOŽ ZA SEBOU;W4;Water;4.0;nan
83;40;1486830;1496850;KNÍŽE VLASTNIL OBROVSKÝ HRAD JEHO GALERIE BYLA PROSLULÁ SVÝMI OBRAZY JEHO ZAHRADY SOCHAMI A OZDOBNÝMI KAŠNAMI S LEKNÍNY;R4_0;Rebus;9.0;0.14
83;41;1504180;1519270;DÉŠŤ ZAVALOVALA OKRUH POD HOROU I HOROU MOHUTNÝMI ŘEKAMI PROUDY VODY JEZDCI FORMULE STÁLI NA STARTU A ČEKALA ČEKALI NA POKYN STARTÉRA;R4_1;Rebus;9.0;0.14
83;42;1526320;1544290;AŽ PŘEKROČÍ PRÁH DOMU NEBUDE S JI RUŠIT ŽÁDNÁ PARAZITNÍ MYŠLENKA TÝKAJÍCÍCH SE SPALO TAK SI JEDE ALE ONA SE NEDÍVÁ VEN NA ULICI POUZE SE ZAMĚŘUJE NA ČÍSLA KTERÉ SE PRÁVĚ UKÁZALO NA TACHOMETRU;R4_2;Rebus;9.0;0.14
83;43;1550210;1567210;RAKETA PROLETĚLA OKOLO PLANETY NAVIGAČNÍ ÚČINKY GRAVITAČNÍ ÚČINKY SLUNCE ODKLONILI JEJICH PŮVODNÍ DRÁHU A ONI SE TEĎ ŘÍTILI PŘÍMO NA ZEMI HODINY BUDÍK ZAZVONIL A PROBUDIL DÍTĚ Z NOČNÍ MŮRY;R4_3;Rebus;9.0;0.14
83;44;1573240;1587360;KOUZELNÍK RYCHLE SEBRAL SVŮJ KLOBOUK A DAL SE DO BĚHU JEHO NOHY VĚDĚLI CO DĚLAT JEHO TĚLO NABÍRAL RYCHLOST SE KTEROU BY SE ANI JEZDEC NEMOHL POMĚŘOVAT;R4_4;Rebus;9.0;0.14
83;45;1591160;1606630;KOHOUT TŘIKRÁT ZAKOKRHAL SLUNCE MRAKY SE ROZESTOUPILY A V ZEMI ZAČALA DALŠÍ NEDĚLE TRHOVCÍCH BYTĚ STAVĚLI SVÉ STANY A ČEKALI NA PRVNÍ ANI ZÁKAZNÍKY;R4_5;Rebus;9.0;0.14
83;46;1609670;1626960;VZAL DO RUKY ŠTĚTEC A PODÍVAL SE NA OBLOHU NIC NEBYLO TAK JAKOBY TO BĚŽNÉ OKO VIDĚLO NA PLÁTNO NANÁŠEL BARVY KRÁTKÝMI TAHY DOKUD HVĚZDY NEZÁŘILY JAKO NIKDY PŘEDTÍM;R4_6;Rebus;9.0;0.14
83;47;1630370;1634310;STARTU A POSLEDNÍCH VÍM AŽ PŘEDTÍM;R4;RebusEvaluation;9.0;0.14
83;48;1649770;1663690;MALBA SE SE KRAJINKA NĚJAKÁ VY TAKOVÁ ZEMĚDĚLSKÁ ČÁST MÍRNĚ ZVLNĚNÁ HEZKY ZELENÝ OBLAK I V POPŘEDÍ NĚJAKÝ ZEMĚDĚLCI V KLOBOUK STAŘÍK HM;W5;Water;4.0;nan
83;49;1666350;1683510;FOTKA POBŘEŽÍ MOŘE OBROVSKÉ SKÁLY MEZI NIMI MALÝ PRŮPLAV I LESKLÁ PÍSEČNÁ PLÁŽ NA KTERÉ SE ODRÁŽÍ ZA PADAJÍCÍ OBLOHA A SLUNCE ZA OBLOHA;W5;Water;4.0;nan
83;50;1687020;1703791;MALBA ZAS NĚJAKÝ ZÁPAD A ALE I VYSOKÝCH STROMŮ ZESPODU DOLE OBROSTLÝ BŘEČŤANEM POBLÍŽ ŘEKA NA KTERÉ JSOU LODĚ I NĚJAKÉ VESNICE SPÍŠ STARŠÍ JAKO;W5;Water;4.0;nan
83;51;1981720;1985470;AŤ SE MU NEVYPLŇOVAL NĚKDE JENOM SE VÁM VŽDYCKY NECHÁVAL DOPLŇOVAT JINEJMA;NASA-TLX;NASA-TLX;nan;nan
83;52;1992250;2002210;JO JAK MENTÁLNĚ NÁROČNÝ BYL TENTO JAKO CELÝ ÚKOL CELÝ NĚKAM TO ŠOUPNU;NASA-TLX;NASA-TLX;nan;nan
83;53;2061580;2065660;NAŠTVALO MĚ TO PROTOŽE TAM BYLO MOC TOHO TEXTU A JSEM SI NEBO ZAPAMATOVAT TAM TY SLOVA;Debriefing;Debriefing;nan;nan
83;54;2067791;2075310;JO JASNĚ ŠTVAL NO ZE ZAČÁTKU JSEM TEDA MYSLEL ŽE PŘEKVAPIL MĚ FAKT TO BOLELO;Debriefing;Debriefing;nan;nan
83;55;2078900;2090010;TAKŽE TO MĚ DOST PŘEKVAPILO MĚ JSEM ŽE TO JE NO TAKŽE TO MĚ A TAK A POTOM SE ZASE BYL NA JSEM PŘEKVAPENÝ PŘI TĚCH DALŠÍCH POŘADECH UŽ TO BYLO ÚPLNĚ V POHODĚ TAKŽE TO BYLO V POHODĚ;Debriefing;Debriefing;nan;nan
83;56;2104220;2138470;A PŘEKVAPILO MĚ ROZDÍL MEZI TĚMA DVOUMA ÚKOLEM A PRO MĚ ŽE ZAČÁTKU KDY JSEM SI ČETL TY PODMÍNKY TAK JSEM SI MYSLEL ŽE MĚ BUDE NEPŘÍJEMNÝ POPISOVAT TY VOBRÁZKY ŽE TO PRO MĚ BUDE NÁROČNÝ A NĚJAK JSEM Z TOHO JAKO MÍRNĚ NERVÓZNÍ A BA NAOPAK ZAPAMATOVÁNÍ TĚCH SLOV MĚ ŘÍKÁTE V POHODĚ SPÍŠ JAKO ABYCH NEZAPOMNĚL ŽE SI MÁM ZAPAMATOVAT NO A BYL JSEM TO DĚLAT TO BYLO PŘESNĚ NAOPAK TAK JSEM TAK JSEM TAK ZAČAL PŘEMEJŠLET ASI BYLA NÁHODA T. PROČ JSTE MĚL LEVOU RUKU A NEPRAVOU V TOM;Debriefing;Debriefing;nan;nan
83;57;2143770;2150860;SE ŘÍKAT KOSTOMLATY JAKO NEPODPOROVALI JSTE JAKO PRAVOU LEVOU HEMISFÉRU NĚJAKEJMA ÚTOK KAM ANEBO NĚJAK NE TAK TAK SE POTOM TROCHU PŘEMEJŠLEL;Debriefing;Debriefing;nan;nan
83;58;2162430;2176921;NO TAK TO JE VIDĚL JAK TAM FURT NARŮSTALY POČTY TEXTŮ A KDY JSEM PROSTĚ SE SNAŽÍM ZAPAMATOVAT PRVNÍ VŽDYCKY DOBRÝ DRUHÝ SE SI PAMATOVALA S KAŽDÝM DALŠÍM JSEM ZAPOMNĚL TO PŘEDCHOZÍ TAKŽE PAK JSEM SE SNAŽIL ZAPAMATOVAT TO PRVNÍ A POSLEDNÍ PROTOŽE;Debriefing;Debriefing;nan;nan
83;59;2201480;2206200;HM HM NEBO PSYCHICKÝHO COŽ JE;Debriefing;Debriefing;nan;nan
83;60;2219450;2241560;VLASTNĚ STÁČÍME ŽE HM CO CO SI ŘÍKAL DÁL VIDĚL VŮBEC JSEM SE NA TO NESOUSTŘEDIL TO MĚ VŮBEC NERUŠILO NE NEBO NEVÍM JAK SE TAKHLE PTÁŠ TAK SI TOHO BYZNYSU VĚDOMEJ VŮBEC NIC SI Z TOHO VŠIMLA JSEM SE PAK SOUSTŘEDIL NA TU OBRAZOVKU TAM A NA TEN ÚKOL;Debriefing;Debriefing;nan;nan
83;61;2248440;2264110;NO MNĚ MNĚ BY PAK JSOU ZAJÍMALO JAKO ŽE MÁM POCIT ŽE JSEM SE DOKÁZAL ÚPLNĚ V POHODĚ AŽ SE MĚ TO PŘEKVAPILO JAKOBY VOD TÉ RUKY JAKO PROSTŘIHNOUT NĚJAKÝHO ŽE JSEM SE SOUSTŘEDIL NA TEN ÚKOL ALE NEVÍM VY TO BUDETE MÍT ZMĚŘEN JAKO SE BŘEMENO JESTLI SE TOM JESTLI SI TO JENOM MYSLÍM ANEBO JESTLI;Debriefing;Debriefing;nan;nan
83;62;2280510;2287651;NO KDYŽ TO BOLELO V TOM PRVNÍM TO VÍM ŽE TO MĚ ŠTVALO SE SOUSTŘEDIT NA TEN OBRÁZEK ALE JINAK POTOM UŽ JSEM ANO NEVYBUCHL NO UVIDÍME;Debriefing;Debriefing;nan;nan
83;63;2337630;2341870;HM HM SI MYSLÍŠ ŽE TO JAKO BYLO OUKEJ ŽE BY TAM MĚLO DOJÍT;Debriefing;Debriefing;nan;nan
83;64;2344470;2353220;HM POŠLU JAKO O SEM ANTICKÉ ANEBO JAKO AUDIO JE ZAJÍMAVÉ URČITĚ BUDE;Debriefing;Debriefing;nan;nan
83;65;2370010;2380330;AHA A NĚKDY DOBRÉ JASNĚ JASNĚ JO JO JO A TÍM SE DOSTÁVÁME K TOMU TADY JAKO DĚLÁME PROČ TO;Debriefing;Debriefing;nan;nan
83;66;2384070;2390960;MYSLÍM SI ŽE CHCETE Z OBRAZU A ZVUKU ROZPOZNAT VLASTNĚ MÍRU STRESU ČLOVĚKA NO;Debriefing;Debriefing;nan;nan
83;67;2399700;2425520;JO TAK AŤ SI MYSLÍ ŽE TO MŮŽE POMOCT TŘEBA NEVÍM JÁ KDYŽ LIDI VOLAJÍ NA HRB LINKY ABY SE POZNAL JESTLI JSOU FAKT V ROZBITÍ NEBO JAK MOC JE TO TŘEBA MĚ TAK NAPADÁ NO JÁ NEVÍM KDE SE JEŠTĚ MŮŽE MÍRA STRESU TAK ASI JAKO PREVENCE KDYŽ ŘEKNU SI KDYŽ ŇÁKEJCH STROJ KOLEM MĚ TO ZRCADLO RÁNO NEBO JÁ NEVÍM MŮJ TELEFON POZNÁ ŽE SEŠ PŘEPRACOVANEJ NEBO ŽE UŽ SE NĚKAM BLÍŽÍM TAK MĚ MOŽNÁ MŮŽE TO JE BLIŽŠÍ TOMU;Debriefing;Debriefing;nan;nan
83;68;2433370;2436881;HM TAK JE TAKOVÝ ŽE TĚCH KRIZOVÝCH;Debriefing;Debriefing;nan;nan
83;69;2445820;2452260;ŘIDIČI CHIRURGOVÉ VOJÁCI JO TI CO JSOU NĚJAKEJ ROZPOR CO MAJÍ ODPOVĚDNOST;Debriefing;Debriefing;nan;nan
83;70;2464250;2468720;MĚL NÁSTROJ KTERÝ ZÁVISLOSTI NA TOM JAK TEN JAK SE CHOVÁTE;Debriefing;Debriefing;nan;nan
83;71;2472080;2488700;HM I PROJEKT ŘEČI TAK ABY BYL SCHOPNEJ ŘÍCT TADY MÁME MOŽNÁ PROBLÉM ANEBO MOŽNÁ JE POTŘEBA JAKO PILOT PŘEVZAL JESTLI TADY NĚCO CO HM NO JO TAKŽE TA TO SEZENÍ JE SPÍŠ;Debriefing;Debriefing;nan;nan
83;72;2491240;2495700;MASOVĚ SOBĚ COKOLIV HM ALE SPÍŠE;Debriefing;Debriefing;nan;nan
83;73;2499580;2505750;NA ZAČÁTKU PROVÉST MYSLÍM SI DÁT ČAS VÍŠ MÁM V DESET UŽ BYDLÍME;Debriefing;Debriefing;nan;nan
83;74;2508410;2521310;A ČLOVĚK NEČLOVĚK SE NAZÝVÁ PROSTĚ JSME AHA AU STUDIA HOTELU A POTOM VLASTNĚ KDYŽ SE ZAČNE STÁVAT NA HRANICE SVÝCH POZITIVNÍ;Debriefing;Debriefing;nan;nan
83;75;2524380;2529500;HM TAK TEN SYSTÉM JE AUTOMATICKY V LEDNU JEŠTĚ PACHATELI JSME;Debriefing;Debriefing;nan;nan
83;76;2533280;2543810;NO MNĚ BY TEDA ZAJÍMALO JAK MOC SE JAKO KOLIK JE PŘÍPADŮ ŽE KVŮLI NĚJAKÝMU STRACH JSOU JAKO VZNIKALY VZNIKLY PROBLÉMY JAKO JESTLI TO NENÍ SPÍŠ JAKO REALITNÍ ŽE;Debriefing;Debriefing;nan;nan
83;77;2563770;2593120;UŽ NEMĚL ČISTOU HLAVOU TO ZNAMENÁ TAM JE TO ÚPLNĚ TĚCH ALE JAKO JÁ PRÁVĚ JAKO BYCH V TOMHLE TROCHU MĚL JAKO POCHYBNOSTI PROTOŽE VONI PROTOŽE JSEM TŘEBA PRÁVĚ DĚLAJÍ TY VÝKONY LEPŠÍ A MOŽNÁ MOŽNÁ PROTO JAKO MĚ BY SE TŘEBA ZAJÍMALO JESTLI SE MĚŘÍ TO ŽE VŠECHNY KTEŘÍ DOLETĚLI TŘEBA V TĚŽKEJCH SITUACÍCH NEDOLETĚLI PRÁVĚ PROTOŽE TEN PILOT PŘI TOM STRESU PODAL NĚJAKEJ VÝKON JO DLOUHÝ DEBATY PROTOŽE JE TADY;Debriefing;Debriefing;nan;nan
83;78;2597520;2612750;HM HM POŘÁD JAKO OTEVŘENÁ DEBATA PROTOŽE JE SKUPINA O KTERÝ ŘÍKAJ HELE TO NE TO NEDÁVÁ SMYSL SE STRAŠNĚ STRES A DĚLÁ TO FURT TO SAMÝ A JAKO DRUHÁ SKUPINA ŘÍKÁM NO JO;Debriefing;Debriefing;nan;nan
83;79;2615500;2666880;GEORGEOVI POŘÁD AUT UVIDÍME I V TOMHLE TOM NEJSEM SCHOPNEJ HM A SAMOZŘEJMĚ NĚKDO TO TAKOVÉ ALE ONA TA KŘIVKA JE TAKOVÁ ŽE TY JAKOBY SE VZBUDÍŠ JEDEŠ ALE PAK KDYŽ UŽ PŘELEZEŠ TU MEZ MŇAGU TAK TA TEN TVŮJ KONEC ZASE EXTRÉM JAKO V STEJNĚ PADÁ TO ZROVNA IDEÁLNĚ SE CHCI DRŽET HM ZLATÝ ZÓNĚ KDE JEŠTĚ CHÁPU CHÁPU CHÁPU PROČ TO DOVOLOVAT MOHLA BÝT TAKOVÁ TAKOVÝ MĚŘÍTKO MĚŘIDLO V KAPSE KTERÝ BY TO ŘÍKALO JAKO TEĎ JDEŠ STRES DOBRÝ JAKO TEĎ TEĎ JE ŽHAVÝ A PAK BYCH ŘEKL UŽ BACHA TO PROSTĚ VNÍMAJÍ VNÍMAJÍ TÉTO SVÉ TĚLO VNÍMAJÍ SAMA SEBE A DOKÁŽU ZMĚNIT JAKO VĚDOMĚ DO TOHO DOSTAT A MÁLOKDY JO SPÍŠ TO TÉ PRO LIDI KTERÝ TO PŘESTŘELÍ HM PŘEPÁLIT;Debriefing;Debriefing;nan;nan
83;80;2669290;2687540;NEMAJÍ ČISTOU HLAVU A TAM JE POTOM PROBLÉM TAM JE PROBLÉM SAMOZŘEJMĚ ČLOVĚK KTEREJ TOHO ČLOVĚKA ZNÁ TAK TAK ŘEKNE HELE JAKO ZBRZDILA HM NĚKTERÝ TAK MNĚ MŮŽEŠ JAKO KAŽDÝM V BRNĚ PROTOŽE TO NE;Debriefing;Debriefing;nan;nan
84;0;33431;38261;TA RUKA BUDE LEVÁ PŘEDPOKLÁDÁM TAM JO JO;Instructions;Instructions;nan;nan
84;1;503571;527571;TAKŽE V ČEM JO KYTKA V MÉHO TEĎ UŽ JEŠTĚ TO DO EŠTĚ VEZMU DOBŘE A TAM KVĚTINA VE VÁZE A NA STOLE NO HNĚVEM STOLE KTEROU BUDE DŘEVĚNÝ A KVĚTINY JSOU TAM TŘI NEJSPÍŠE JSOU TO RŮŽE A JEDNU Z TOHO JE DOKONCE POUPĚ A DVĚ JSOU VYKVETE NÉ;W0;Water;1.0;nan
84;2;530491;548372;A JSOU TADY TOTO JE NĚJAKÝ PARK SE STROMY A VZADU DO VIDĚT NĚJAK KATEDRÁLA S VĚŽÍ ASI V GOTICKÉM STYLU A JE MOŽNÉ ŽE SES ŽE TO JE VÝJEV Z NĚJAKÉ MINULOSTI PROTOŽE TAM VIDÍM NĚJAKÉ ČTYŘNOHÉ ZVÍŘE;W0;Water;1.0;nan
84;3;550711;595401;A TOHLETO TO JE ULICE VE MĚSTĚ NEJSPÍŠ ZE SOUČASNOSTI KDE JSOU ZOBRAZENÉ BUDOVY ARCHITEKTONICKY ZAJÍMAVÉ KDY JEDNA Z NICH O VLASTNĚ BUDE NEJSPÍŠ NĚJAKÁ PAMÁTKA TROŠKU TO NA MĚ DÝCHÁ ORIENTÁLNÍM ZPŮSOB ZPŮSOBEM STYL JO A TOTO JE VELMI BAREVNÝ OBRÁZEK JSOU TAM A KAPKY A MOŽNÁ KAPKY VODY A ZOBRAZUJE TO NĚKOLIK BUBLIN A NĚKTERÉ JSOU VĚTŠÍ NĚKTERÉ MENŠÍ A NĚKTERÉ VLASTNĚ JSOU ZOBRAZENY NA RŮZNÝCH ČÁSTECH VOZOVKY JO TO MÁM ŘÍCT O DEVĚT DÁL JEDNODUCHÝ JEDNO;W0;Water;1.0;nan
84;4;609411;621271;NA PALOUKU SE PÁSU JELEN KOLEM MĚJ SE PROHNALO HEJNU BAŽANTŮ A KOROPTVÍ IDEU KAZIL JEN MYSLIVEC ČÍHAJÍCÍ NA POSEDU;R0_0;Rebus;5.0;0.5
84;5;624581;637122;PŘES MOST SE ŘÍTILO AUTO ZA NÍM SEHNALI DVĚ POLICEJNÍ AUTA A VE VZDUCHU NAD NÍM VISEL VRTULNÍK PNEUMATIKY HLASITĚ KVÍLELY;R0_1;Rebus;5.0;0.5
84;6;640511;645381;MATIKY HLASITĚ KVÍLELY BYLA POSLEDNÍ SLOVA NEBO KOLIK MÁM ŘÍCT NO;R0;RebusEvaluation;5.0;0.5
84;7;650381;655211;TAKŽE KVÍLELI NA TOHO DRUHÉHO A U TOHO PRVNÍHO TO SI UŽ NEPAMATUJU MYSLIVEC UDĚLAT;R0;RebusEvaluation;5.0;0.5
84;8;685341;701722;JO A TO JSOU KNÍŽKY JE JICH TAM HODNĚ JSOU POPSANÉ JSOU TO STARŠÍ KNÍŽKY ZAŽLOUTLÉ NĚKTERÉ BÍLÉ A VYPADAJÍ PONÍŽENĚ A JSOU NĚKTERÉ DOKONCE MAJÍ ČERVENÉ STRÁNKY;W1;Water;7.0;nan
84;9;708401;721861;EŠTĚ HUB STROMY PES O JEZERO A JE TO TAKOVEJ SPÍŠE MAGICKÝ LES A JSOU TAM NĚJAKÉ KMENY STROMŮ A TRÁVA;W1;Water;7.0;nan
84;10;724761;740761;A KDE JE LOĎ MÁ VLAJKY JEJICH TAM VÍC TĚCH LODÍ A VYPADÁ TO JE NA ROZBOUŘENÉ MOŘE ODEHRÁVÁ SE TO ASI V ŠESTNÁCT STOLETÍ TAKŽE SPÍŠ TO SU PLACHETNICE A JE TAM PĚKNÉ POČASÍ;W1;Water;7.0;nan
84;11;744821;757931;ZDE MÁME NĚJAKÝ DOVOLENKOVÝ VÝJEV ALE TU PALMY OBLOHA PALEM NEJDE VIDĚT JIM KOŘENY A VYPADAL NA SLUNEČNÝ DEN NĚKDE V AFRICE;W1;Water;7.0;nan
84;12;760481;774462;A TOHLE TO JE VÝJEV Z POLE A JE TAM POLEZ O TOM STROMY DOMEČKY MŮŽE SE TO ODEHRÁVAT VE STARŠÍ DOBĚ SPÍŠE ŘEKLA BYCH NĚJAKÁ ZEMĚDĚLSKÁ OBLAST;W1;Water;7.0;nan
84;13;801241;804991;PRINC VYSLECHL OBĚ STRANY O;R1_0;Rebus;5.0;0.67
84;14;812971;819681;DO SMLOUVY A DOŠEL K NÁZORU ŽE PŘÍČINOU VŠEHO JE NEDOBRÁ VŮLE PÝCHA MALICHERNOST;R1_0;Rebus;5.0;0.67
84;15;823221;833421;ZIMA JE KRUTÁ A NEODPOUŠTÍ KDYŽ PADÁ SNÍH A VANOU BÍLÉ VĚTRY OSAMOCENÝ VLK ZEMŘE ALE SMEČKA PŘEŽIJE;R1_1;Rebus;5.0;0.67
