pid;sid;start;end;phase;phase_name;subjective_load;rebus_score
47;39;2045170;2380700;Debriefing;Debriefing;nan;nan
48;0;0;167620;Instructions;Instructions;nan;nan
48;1;173060;342500;PSS14;PSS14;nan;nan
48;2;349390;543490;Relax-0;Relax;nan;nan
48;3;548940;636010;STAI-Y2-0;STAI-Y2;nan;nan
48;4;652380;742380;W0;Water;2.0;nan
48;5;762620;773770;R0_0;Rebus;2.0;1.0
48;6;774650;789570;R0_1;Rebus;2.0;1.0
48;7;789980;823320;R0;RebusEvaluation;2.0;1.0
48;8;828750;934600;W1;Water;3.0;nan
48;9;961380;971870;R1_0;Rebus;4.0;0.67
48;10;975300;986750;R1_1;Rebus;4.0;0.67
48;11;989811;1001301;R1_2;Rebus;4.0;0.67
48;12;1001650;1018980;R1;RebusEvaluation;4.0;0.67
48;13;1021370;1084810;W2;Water;2.0;nan
48;14;1119020;1132320;R2_0;Rebus;3.0;0.25
48;15;1134230;1140410;R2_1;Rebus;3.0;0.25
48;16;1141750;1150690;R2_2;Rebus;3.0;0.25
48;17;1152790;1163420;R2_3;Rebus;3.0;0.25
48;18;1163980;1189650;R2;RebusEvaluation;3.0;0.25
48;19;1190070;1257510;W3;Water;3.0;nan
48;20;1278480;1287060;R3_0;Rebus;5.0;0.0
48;21;1290400;1297270;R3_1;Rebus;5.0;0.0
48;22;1299980;1310030;R3_2;Rebus;5.0;0.0
48;23;1312160;1322540;R3_3;Rebus;5.0;0.0
48;24;1325640;1334970;R3_4;Rebus;5.0;0.0
48;25;1336320;1375320;R3;RebusEvaluation;5.0;0.0
48;26;1377430;1476650;W4;Water;3.0;nan
48;27;1497120;1508160;R4_0;Rebus;6.0;0.14
48;28;1511040;1523650;R4_1;Rebus;6.0;0.14
48;29;1525600;1544550;R4_2;Rebus;6.0;0.14
48;30;1547280;1561820;R4_3;Rebus;6.0;0.14
48;31;1563810;1577270;R4_4;Rebus;6.0;0.14
48;32;1579430;1592830;R4_5;Rebus;6.0;0.14
48;33;1595000;1608140;R4_6;Rebus;6.0;0.14
48;34;1608650;1653650;R4;RebusEvaluation;6.0;0.14
48;35;1655250;1719370;W5;Water;3.0;nan
48;36;1741860;1825670;STAI-Y2-1;STAI-Y2;nan;nan
48;37;1832200;2030661;Relax-1;Relax;nan;nan
48;38;2034290;2148940;NASA-TLX;NASA-TLX;nan;nan
48;39;2160180;2786030;Debriefing;Debriefing;nan;nan
49;0;0;195920;Instructions;Instructions;nan;nan
49;1;200640;353750;PSS14;PSS14;nan;nan
49;2;369350;557650;Relax-0;Relax;nan;nan
49;3;574700;659960;STAI-Y2-0;STAI-Y2;nan;nan
49;4;680940;758640;W0;Water;2.0;nan
49;5;782460;792870;R0_0;Rebus;3.0;1.0
49;6;795830;808460;R0_1;Rebus;3.0;1.0
49;7;809030;825030;R0;RebusEvaluation;3.0;1.0
49;8;843350;950210;W1;Water;5.0;nan
49;9;976060;987991;R1_0;Rebus;6.0;0.67
49;10;990470;1003541;R1_1;Rebus;6.0;0.67
49;11;1007830;1019030;R1_2;Rebus;6.0;0.67
49;12;1020030;1036690;R1;RebusEvaluation;6.0;0.67
49;13;1040600;1102950;W2;Water;6.0;nan
49;14;1137430;1147060;R2_0;Rebus;7.0;0.25
49;15;1150670;1159530;R2_1;Rebus;7.0;0.25
49;16;1162170;1173180;R2_2;Rebus;7.0;0.25
49;17;1177820;1185780;R2_3;Rebus;7.0;0.25
49;18;1187690;1208360;R2;RebusEvaluation;7.0;0.25
49;19;1209960;1281460;W3;Water;6.0;nan
49;20;1306920;1317000;R3_0;Rebus;8.0;0.2
49;21;1320320;1334120;R3_1;Rebus;8.0;0.2
49;22;1337980;1348140;R3_2;Rebus;8.0;0.2
49;23;1351020;1362180;R3_3;Rebus;8.0;0.2
49;24;1365630;1375530;R3_4;Rebus;8.0;0.2
49;25;1376360;1399360;R3;RebusEvaluation;8.0;0.2
49;26;1401680;1499140;W4;Water;7.0;nan
49;27;1519280;1531440;R4_0;Rebus;9.0;0.14
49;28;1535390;1546070;R4_1;Rebus;9.0;0.14
49;29;1548120;1568280;R4_2;Rebus;9.0;0.14
49;30;1568310;1583200;R4_3;Rebus;9.0;0.14
49;31;1584850;1597960;R4_4;Rebus;9.0;0.14
49;32;1600800;1620580;R4_5;Rebus;9.0;0.14
49;33;1623820;1638050;R4_6;Rebus;9.0;0.14
49;34;1638690;1671030;R4;RebusEvaluation;9.0;0.14
49;35;1672270;1732070;W5;Water;8.0;nan
49;36;1752020;1827850;STAI-Y2-1;STAI-Y2;nan;nan
49;37;1839820;2025221;Relax-1;Relax;nan;nan
49;38;2031391;2095600;NASA-TLX;NASA-TLX;nan;nan
49;39;2101050;2343590;Debriefing;Debriefing;nan;nan
50;0;0;199990;Instructions;Instructions;nan;nan
50;1;204990;334230;PSS14;PSS14;nan;nan
50;2;339230;527250;Relax-0;Relax;nan;nan
50;3;532250;614320;STAI-Y2-0;STAI-Y2;nan;nan
50;4;619320;726430;W0;Water;4.0;nan
50;5;731600;742730;R0_0;Rebus;6.0;0.5
50;6;750130;760170;R0_1;Rebus;6.0;0.5
50;7;761580;778580;R0;RebusEvaluation;6.0;0.5
50;8;794690;900580;W1;Water;6.0;nan
50;9;919840;928760;R1_0;Rebus;4.0;0.67
50;10;934910;943550;R1_1;Rebus;4.0;0.67
50;11;951100;960720;R1_2;Rebus;4.0;0.67
50;12;962250;978920;R1;RebusEvaluation;4.0;0.67
50;13;979760;1048920;W2;Water;5.0;nan
50;14;1077000;1085980;R2_0;Rebus;6.0;0.5
50;15;1092380;1098650;R2_1;Rebus;6.0;0.5
50;16;1102500;1112340;R2_2;Rebus;6.0;0.5
50;17;1118400;1126510;R2_3;Rebus;6.0;0.5
50;18;1126580;1150250;R2;RebusEvaluation;6.0;0.5
50;19;1152120;1218580;W3;Water;5.0;nan
50;20;1249000;1257460;R3_0;Rebus;8.0;0.2
50;21;1262780;1272600;R3_1;Rebus;8.0;0.2
50;22;1277600;1286790;R3_2;Rebus;8.0;0.2
50;23;1291740;1302900;R3_3;Rebus;8.0;0.2
50;24;1308110;1318400;R3_4;Rebus;8.0;0.2
50;25;1319580;1335920;R3;RebusEvaluation;8.0;0.2
50;26;1336700;1437250;W4;Water;4.0;nan
50;27;1467140;1474520;R4_0;Rebus;9.0;0.29
50;28;1479890;1490860;R4_1;Rebus;9.0;0.29
50;29;1496300;1515200;R4_2;Rebus;9.0;0.29
50;30;1520820;1533140;R4_3;Rebus;9.0;0.29
50;31;1539000;1549110;R4_4;Rebus;9.0;0.29
50;32;1553980;1565660;R4_5;Rebus;9.0;0.29
50;33;1570600;1582720;R4_6;Rebus;9.0;0.29
50;34;1583580;1613250;R4;RebusEvaluation;9.0;0.29
50;35;1613300;1683250;W5;Water;3.0;nan
50;36;1713560;1777860;STAI-Y2-1;STAI-Y2;nan;nan
50;37;1782860;1962890;Relax-1;Relax;nan;nan
50;38;1967890;2036910;NASA-TLX;NASA-TLX;nan;nan
50;39;2041910;2546580;Debriefing;Debriefing;nan;nan
51;0;0;208370;Instructions;Instructions;nan;nan
51;1;213370;373080;PSS14;PSS14;nan;nan
51;2;378080;566830;Relax-0;Relax;nan;nan
51;3;571830;724930;STAI-Y2-0;STAI-Y2;nan;nan
51;4;729930;826970;W0;Water;3.0;nan
51;5;833120;844720;R0_0;Rebus;2.0;1.0
51;6;849100;861690;R0_1;Rebus;2.0;1.0
51;7;862670;883000;R0;RebusEvaluation;2.0;1.0
51;8;899410;1005330;W1;Water;4.0;nan
51;9;1027950;1055290;R1_0;Rebus;6.0;0.67
51;10;1057450;1067730;R1_1;Rebus;6.0;0.67
51;11;1072850;1087320;R1_2;Rebus;6.0;0.67
51;12;1088160;1108000;R1;RebusEvaluation;6.0;0.67
51;13;1110920;1175670;W2;Water;4.0;nan
51;14;1196540;1206440;R2_0;Rebus;6.0;0.75
51;15;1209250;1217830;R2_1;Rebus;6.0;0.75
51;16;1219670;1231940;R2_2;Rebus;6.0;0.75
51;17;1235290;1244500;R2_3;Rebus;6.0;0.75
51;18;1246330;1284000;R2;RebusEvaluation;6.0;0.75
51;19;1284790;1351670;W3;Water;3.0;nan
51;20;1367660;1378250;R3_0;Rebus;8.0;0.2
51;21;1381780;1392420;R3_1;Rebus;8.0;0.2
51;22;1396140;1405900;R3_2;Rebus;8.0;0.2
51;23;1409510;1421240;R3_3;Rebus;8.0;0.2
51;24;1424500;1433590;R3_4;Rebus;8.0;0.2
51;25;1435700;1457330;R3;RebusEvaluation;8.0;0.2
51;26;1458210;1555000;W4;Water;4.0;nan
51;27;1568410;1579820;R4_0;Rebus;8.0;0.14
51;28;1582650;1597370;R4_1;Rebus;8.0;0.14
51;29;1599520;1618100;R4_2;Rebus;8.0;0.14
51;30;1621260;1633670;R4_3;Rebus;8.0;0.14
51;31;1635730;1648780;R4_4;Rebus;8.0;0.14
51;32;1651460;1672820;R4_5;Rebus;8.0;0.14
51;33;1675020;1692360;R4_6;Rebus;8.0;0.14
51;34;1694270;1711000;R4;RebusEvaluation;8.0;0.14
51;35;1713410;1779000;W5;Water;5.0;nan
51;36;1799220;1885280;STAI-Y2-1;STAI-Y2;nan;nan
51;37;1890280;2077940;Relax-1;Relax;nan;nan
51;38;2082940;2170450;NASA-TLX;NASA-TLX;nan;nan
51;39;2175450;2563000;Debriefing;Debriefing;nan;nan
52;0;0;205800;Instructions;Instructions;nan;nan
52;1;210800;352740;PSS14;PSS14;nan;nan
52;2;357740;543210;Relax-0;Relax;nan;nan
52;3;548210;661560;STAI-Y2-0;STAI-Y2;nan;nan
52;4;666560;762640;W0;Water;4.0;nan
52;5;769460;781440;R0_0;Rebus;2.0;1.0
52;6;787320;798690;R0_1;Rebus;2.0;1.0
52;7;799720;815720;R0;RebusEvaluation;2.0;1.0
52;8;831750;934380;W1;Water;5.0;nan
52;9;958910;969910;R1_0;Rebus;6.0;0.67
52;10;973320;983660;R1_1;Rebus;6.0;0.67
52;11;988690;999190;R1_2;Rebus;6.0;0.67
52;12;1000870;1021380;R1;RebusEvaluation;6.0;0.67
52;13;1024350;1087720;W2;Water;5.0;nan
52;14;1108250;1118030;R2_0;Rebus;7.0;0.75
52;15;1121870;1129040;R2_1;Rebus;7.0;0.75
52;16;1132370;1144320;R2_2;Rebus;7.0;0.75
52;17;1149440;1158760;R2_3;Rebus;7.0;0.75
52;18;1160320;1177050;R2;RebusEvaluation;7.0;0.75
52;19;1177800;1242050;W3;Water;6.0;nan
52;20;1265630;1275290;R3_0;Rebus;8.0;0.6
52;21;1280030;1290350;R3_1;Rebus;8.0;0.6
52;22;1296240;1307130;R3_2;Rebus;8.0;0.6
52;23;1311440;1324710;R3_3;Rebus;8.0;0.6
52;24;1329550;1337720;R3_4;Rebus;8.0;0.6
52;25;1339770;1365720;R3;RebusEvaluation;8.0;0.6
52;26;1369250;1467380;W4;Water;8.0;nan
52;27;1491370;1501510;R4_0;Rebus;9.0;0.29
52;28;1506350;1517200;R4_1;Rebus;9.0;0.29
52;29;1521650;1539330;R4_2;Rebus;9.0;0.29
52;30;1547810;1559930;R4_3;Rebus;9.0;0.29
52;31;1564590;1576660;R4_4;Rebus;9.0;0.29
52;32;1582290;1596550;R4_5;Rebus;9.0;0.29
52;33;1600840;1613440;R4_6;Rebus;9.0;0.29
52;34;1614930;1643050;R4;RebusEvaluation;9.0;0.29
52;35;1647530;1713380;W5;Water;4.0;nan
52;36;1744400;1832370;STAI-Y2-1;STAI-Y2;nan;nan
52;37;1837370;2038141;Relax-1;Relax;nan;nan
52;38;2043141;2098540;NASA-TLX;NASA-TLX;nan;nan
52;39;2102480;2328380;Debriefing;Debriefing;nan;nan
53;0;0;201800;Instructions;Instructions;nan;nan
53;1;206800;297220;PSS14;PSS14;nan;nan
53;2;302220;495320;Relax-0;Relax;nan;nan
53;3;500320;586300;STAI-Y2-0;STAI-Y2;nan;nan
53;4;591300;680310;W0;Water;2.0;nan
53;5;688550;700240;R0_0;Rebus;3.0;0.5
53;6;703890;715730;R0_1;Rebus;3.0;0.5
53;7;716850;740070;R0;RebusEvaluation;3.0;0.5
53;8;760090;875390;W1;Water;3.0;nan
53;9;882440;892420;R1_0;Rebus;4.0;0.67
53;10;895940;907440;R1_1;Rebus;4.0;0.67
53;11;912030;922260;R1_2;Rebus;4.0;0.67
53;12;923510;944070;R1;RebusEvaluation;4.0;0.67
53;13;946860;1010071;W2;Water;2.0;nan
53;14;1035530;1045190;R2_0;Rebus;5.0;0.5
53;15;1047530;1054640;R2_1;Rebus;5.0;0.5
53;16;1056480;1066290;R2_2;Rebus;5.0;0.5
53;17;1070350;1078660;R2_3;Rebus;5.0;0.5
53;18;1079710;1098730;R2;RebusEvaluation;5.0;0.5
53;19;1100980;1166730;W3;Water;2.0;nan
53;20;1183240;1192570;R3_0;Rebus;5.0;0.4
53;21;1195560;1203480;R3_1;Rebus;5.0;0.4
53;22;1206960;1217280;R3_2;Rebus;5.0;0.4
53;23;1220570;1231100;R3_3;Rebus;5.0;0.4
53;24;1234470;1245330;R3_4;Rebus;5.0;0.4
53;25;1248020;1267730;R3;RebusEvaluation;5.0;0.4
53;26;1270660;1369400;W4;Water;3.0;nan
53;27;1390670;1398950;R4_0;Rebus;8.0;0.0
53;28;1401370;1415710;R4_1;Rebus;8.0;0.0
53;29;1418320;1438970;R4_2;Rebus;8.0;0.0
53;30;1441670;1454450;R4_3;Rebus;8.0;0.0
53;31;1456750;1472320;R4_4;Rebus;8.0;0.0
53;32;1474590;1492220;R4_5;Rebus;8.0;0.0
53;33;1494730;1509990;R4_6;Rebus;8.0;0.0
53;34;1513340;1539400;R4;RebusEvaluation;8.0;0.0
53;35;1539730;1604730;W5;Water;1.0;nan
53;36;1635190;1691510;STAI-Y2-1;STAI-Y2;nan;nan
53;37;1696510;1880530;Relax-1;Relax;nan;nan
53;38;1885530;1934230;NASA-TLX;NASA-TLX;nan;nan
53;39;1939230;2356070;Debriefing;Debriefing;nan;nan
54;0;0;225390;Instructions;Instructions;nan;nan
54;1;230390;369780;PSS14;PSS14;nan;nan
54;2;374780;580220;Relax-0;Relax;nan;nan
54;3;585220;688730;STAI-Y2-0;STAI-Y2;nan;nan
54;4;693730;786280;W0;Water;4.0;nan
54;5;793420;805590;R0_0;Rebus;3.0;0.5
54;6;809110;821650;R0_1;Rebus;3.0;0.5
54;7;823130;857110;R0;RebusEvaluation;3.0;0.5
54;8;868670;968780;W1;Water;4.0;nan
54;9;995440;1006510;R1_0;Rebus;4.0;0.67
54;10;1010300;1021701;R1_1;Rebus;4.0;0.67
54;11;1025211;1037150;R1_2;Rebus;4.0;0.67
54;12;1038780;1057110;R1;RebusEvaluation;4.0;0.67
54;13;1056900;1122780;W2;Water;5.0;nan
54;14;1143900;1154520;R2_0;Rebus;6.0;0.25
54;15;1156760;1164680;R2_1;Rebus;6.0;0.25
54;16;1166550;1177160;R2_2;Rebus;6.0;0.25
54;17;1182420;1191340;R2_3;Rebus;6.0;0.25
54;18;1194110;1230450;R2;RebusEvaluation;6.0;0.25
54;19;1227410;1298110;W3;Water;3.0;nan
54;20;1318600;1329160;R3_0;Rebus;6.0;0.4
54;21;1334470;1344550;R3_1;Rebus;6.0;0.4
54;22;1348440;1358370;R3_2;Rebus;6.0;0.4
54;23;1361760;1375530;R3_3;Rebus;6.0;0.4
54;24;1379410;1390570;R3_4;Rebus;6.0;0.4
54;25;1394650;1431110;R3;RebusEvaluation;6.0;0.4
54;26;1430260;1527780;W4;Water;3.0;nan
54;27;1544320;1554360;R4_0;Rebus;5.0;0.57
54;28;1557720;1570950;R4_1;Rebus;5.0;0.57
54;29;1574520;1592320;R4_2;Rebus;5.0;0.57
54;30;1595620;1608700;R4_3;Rebus;5.0;0.57
54;31;1613590;1628860;R4_4;Rebus;5.0;0.57
54;32;1631920;1649740;R4_5;Rebus;5.0;0.57
54;33;1652330;1670990;R4_6;Rebus;5.0;0.57
54;34;1673020;1702780;R4;RebusEvaluation;5.0;0.57
54;35;1706480;1772450;W5;Water;4.0;nan
54;36;1793820;1858630;STAI-Y2-1;STAI-Y2;nan;nan
54;37;1863630;2052690;Relax-1;Relax;nan;nan
54;38;2057690;2132240;NASA-TLX;NASA-TLX;nan;nan
54;39;2137240;2679110;Debriefing;Debriefing;nan;nan
55;0;0;187290;Instructions;Instructions;nan;nan
55;1;192290;362890;PSS14;PSS14;nan;nan
55;2;367890;547930;Relax-0;Relax;nan;nan
55;3;552930;715210;STAI-Y2-0;STAI-Y2;nan;nan
55;4;720210;819630;W0;Water;7.0;nan
55;5;827710;839890;R0_0;Rebus;3.0;1.0
55;6;842790;855680;R0_1;Rebus;3.0;1.0
55;7;855970;871640;R0;RebusEvaluation;3.0;1.0
55;8;902770;1003640;W1;Water;6.0;nan
55;9;1054070;1067950;R1_0;Rebus;9.0;0.33
55;10;1069920;1085030;R1_1;Rebus;9.0;0.33
55;11;1089030;1104060;R1_2;Rebus;9.0;0.33
55;12;1106410;1137640;R1;RebusEvaluation;9.0;0.33
55;13;1140110;1214300;W2;Water;6.0;nan
55;14;1261170;1271670;R2_0;Rebus;8.0;0.5
55;15;1273460;1285740;R2_1;Rebus;8.0;0.5
55;16;1287720;1300200;R2_2;Rebus;8.0;0.5
55;17;1302590;1312940;R2_3;Rebus;8.0;0.5
55;18;1313970;1345970;R2;RebusEvaluation;8.0;0.5
55;19;1348980;1414970;W3;Water;4.0;nan
55;20;1447520;1459880;R3_0;Rebus;9.0;0.2
55;21;1462950;1476270;R3_1;Rebus;9.0;0.2
55;22;1479750;1489590;R3_2;Rebus;9.0;0.2
55;23;1492580;1505740;R3_3;Rebus;9.0;0.2
55;24;1511230;1525650;R3_4;Rebus;9.0;0.2
55;25;1530540;1562300;R3;RebusEvaluation;9.0;0.2
55;26;1565740;1662970;W4;Water;7.0;nan
55;27;1694260;1705760;R4_0;Rebus;9.0;0.14
55;28;1709360;1724490;R4_1;Rebus;9.0;0.14
55;29;1728150;1743410;R4_2;Rebus;9.0;0.14
55;30;1743770;1763900;R4_3;Rebus;9.0;0.14
55;31;1767470;1781840;R4_4;Rebus;9.0;0.14
55;32;1784270;1798360;R4_5;Rebus;9.0;0.14
55;33;1800770;1816820;R4_6;Rebus;9.0;0.14
55;34;1820850;1871300;R4;RebusEvaluation;9.0;0.14
55;35;1874030;1939640;W5;Water;4.0;nan
55;36;1987490;2100400;STAI-Y2-1;STAI-Y2;nan;nan
55;37;2105400;2300560;Relax-1;Relax;nan;nan
55;38;2305560;2407630;NASA-TLX;NASA-TLX;nan;nan
55;39;2412630;2773970;Debriefing;Debriefing;nan;nan
56;0;0;187190;Instructions;Instructions;nan;nan
56;1;194850;404520;PSS14;PSS14;nan;nan
56;2;412850;604850;Relax-0;Relax;nan;nan
56;3;611190;725190;STAI-Y2-0;STAI-Y2;nan;nan
56;4;741870;818520;W0;Water;3.0;nan
56;5;842050;853880;R0_0;Rebus;5.0;0.5
56;6;856110;868290;R0_1;Rebus;5.0;0.5
56;7;870190;897190;R0;RebusEvaluation;5.0;0.5
56;8;916520;1022520;W1;Water;8.0;nan
56;9;1051130;1063040;R1_0;Rebus;8.0;0.33
56;10;1064950;1075540;R1_1;Rebus;8.0;0.33
56;11;1079930;1090580;R1_2;Rebus;8.0;0.33
56;12;1093520;1110520;R1;RebusEvaluation;8.0;0.33
56;13;1112190;1180190;W2;Water;6.0;nan
56;14;1203140;1213440;R2_0;Rebus;7.0;0.25
56;15;1215360;1223520;R2_1;Rebus;7.0;0.25
56;16;1225100;1235480;R2_2;Rebus;7.0;0.25
56;17;1238770;1248190;R2_3;Rebus;7.0;0.25
56;18;1250850;1271520;R2;RebusEvaluation;7.0;0.25
56;19;1274480;1338850;W3;Water;6.0;nan
56;20;1362690;1371840;R3_0;Rebus;8.0;0.2
56;21;1376000;1386110;R3_1;Rebus;8.0;0.2
56;22;1388960;1400380;R3_2;Rebus;8.0;0.2
56;23;1406790;1419300;R3_3;Rebus;8.0;0.2
56;24;1421700;1433450;R3_4;Rebus;8.0;0.2
56;25;1433850;1450520;R3;RebusEvaluation;8.0;0.2
56;26;1451460;1548850;W4;Water;9.0;nan
56;27;1574760;1585800;R4_0;Rebus;9.0;0.14
56;28;1589170;1598520;R4_1;Rebus;9.0;0.14
56;29;1601990;1619520;R4_2;Rebus;9.0;0.14
56;30;1621910;1634780;R4_3;Rebus;9.0;0.14
56;31;1636930;1649250;R4_4;Rebus;9.0;0.14
56;32;1652240;1665320;R4_5;Rebus;9.0;0.14
56;33;1667660;1683370;R4_6;Rebus;9.0;0.14
56;34;1684190;1705520;R4;RebusEvaluation;9.0;0.14
56;35;1707130;1776190;W5;Water;8.0;nan
56;36;1795190;1906850;STAI-Y2-1;STAI-Y2;nan;nan
56;37;1920800;2116850;Relax-1;Relax;nan;nan
56;38;2126430;2207520;NASA-TLX;NASA-TLX;nan;nan
56;39;2217860;2884190;Debriefing;Debriefing;nan;nan
57;0;0;217770;Instructions;Instructions;nan;nan
57;1;222770;372330;PSS14;PSS14;nan;nan
57;2;377330;572960;Relax-0;Relax;nan;nan
57;3;577960;678340;STAI-Y2-0;STAI-Y2;nan;nan
57;4;683340;783190;W0;Water;4.0;nan
57;5;788280;799870;R0_0;Rebus;4.0;0.5
57;6;802830;815630;R0_1;Rebus;4.0;0.5
57;7;816980;832980;R0;RebusEvaluation;4.0;0.5
57;8;851870;954980;W1;Water;5.0;nan
57;9;971570;982720;R1_0;Rebus;7.0;0.33
57;10;985230;996840;R1_1;Rebus;7.0;0.33
57;11;1000460;1011320;R1_2;Rebus;7.0;0.33
57;12;1012190;1032650;R1;RebusEvaluation;7.0;0.33
57;13;1033290;1100650;W2;Water;4.0;nan
57;14;1117340;1127060;R2_0;Rebus;8.0;0.25
57;15;1129020;1138290;R2_1;Rebus;8.0;0.25
57;16;1141200;1153770;R2_2;Rebus;8.0;0.25
57;17;1156200;1168400;R2_3;Rebus;8.0;0.25
57;18;1169310;1191980;R2;RebusEvaluation;8.0;0.25
57;19;1193850;1258650;W3;Water;3.0;nan
57;20;1272820;1282270;R3_0;Rebus;9.0;0.2
57;21;1285250;1294020;R3_1;Rebus;9.0;0.2
57;22;1297590;1308370;R3_2;Rebus;9.0;0.2
57;23;1310950;1321660;R3_3;Rebus;9.0;0.2
57;24;1324500;1334830;R3_4;Rebus;9.0;0.2
57;25;1337610;1357310;R3;RebusEvaluation;9.0;0.2
57;26;1359300;1455650;W4;Water;4.0;nan
57;27;1473280;1483090;R4_0;Rebus;8.0;0.29
57;28;1485600;1496390;R4_1;Rebus;8.0;0.29
57;29;1499180;1517310;R4_2;Rebus;8.0;0.29
57;30;1520220;1532130;R4_3;Rebus;8.0;0.29
57;31;1533800;1547180;R4_4;Rebus;8.0;0.29
57;32;1549410;1564450;R4_5;Rebus;8.0;0.29
57;33;1566660;1581470;R4_6;Rebus;8.0;0.29
57;34;1581980;1606650;R4;RebusEvaluation;8.0;0.29
57;35;1606320;1669650;W5;Water;2.0;nan
57;36;1681640;1748470;STAI-Y2-1;STAI-Y2;nan;nan
57;37;1753470;1946570;Relax-1;Relax;nan;nan
57;38;1951570;2028200;NASA-TLX;NASA-TLX;nan;nan
57;39;2033200;2353650;Debriefing;Debriefing;nan;nan
58;0;0;173510;Instructions;Instructions;nan;nan
58;1;178510;302670;PSS14;PSS14;nan;nan
58;2;307670;519270;Relax-0;Relax;nan;nan
58;3;524270;628350;STAI-Y2-0;STAI-Y2;nan;nan
58;4;633350;746720;W0;Water;4.0;nan
58;5;753260;761450;R0_0;Rebus;4.0;1.0
58;6;764640;777230;R0_1;Rebus;4.0;1.0
58;7;778620;795960;R0;RebusEvaluation;4.0;1.0
58;8;815030;913960;W1;Water;6.0;nan
58;9;941480;954070;R1_0;Rebus;7.0;0.33
58;10;959380;970150;R1_1;Rebus;7.0;0.33
58;11;975540;989820;R1_2;Rebus;7.0;0.33
58;12;991961;1008290;R1;RebusEvaluation;7.0;0.33
58;13;1007510;1074290;W2;Water;6.0;nan
58;14;1096140;1105450;R2_0;Rebus;7.0;0.5
58;15;1109250;1116720;R2_1;Rebus;7.0;0.5
58;16;1120160;1130090;R2_2;Rebus;7.0;0.5
58;17;1134610;1143200;R2_3;Rebus;7.0;0.5
58;18;1144520;1164620;R2;RebusEvaluation;7.0;0.5
58;19;1166160;1229960;W3;Water;6.0;nan
58;20;1251550;1259850;R3_0;Rebus;8.0;0.2
58;21;1264440;1274460;R3_1;Rebus;8.0;0.2
58;22;1279900;1289530;R3_2;Rebus;8.0;0.2
58;23;1294250;1306580;R3_3;Rebus;8.0;0.2
58;24;1311330;1320840;R3_4;Rebus;8.0;0.2
58;25;1321290;1336290;R3;RebusEvaluation;8.0;0.2
58;26;1339380;1436960;W4;Water;6.0;nan
58;27;1456740;1467410;R4_0;Rebus;8.0;0.14
58;28;1472100;1484420;R4_1;Rebus;8.0;0.14
58;29;1488300;1505980;R4_2;Rebus;8.0;0.14
58;30;1511150;1525050;R4_3;Rebus;8.0;0.14
58;31;1529320;1541430;R4_4;Rebus;8.0;0.14
58;32;1544790;1558750;R4_5;Rebus;8.0;0.14
58;33;1562380;1577800;R4_6;Rebus;8.0;0.14
58;34;1581290;1607960;R4;RebusEvaluation;8.0;0.14
58;35;1610530;1679290;W5;Water;6.0;nan
58;36;1703770;1773140;STAI-Y2-1;STAI-Y2;nan;nan
58;37;1778140;1966230;Relax-1;Relax;nan;nan
58;38;1971230;2045620;NASA-TLX;NASA-TLX;nan;nan
58;39;2050620;2717290;Debriefing;Debriefing;nan;nan
59;0;0;174880;Instructions;Instructions;nan;nan
59;1;178870;265580;PSS14;PSS14;nan;nan
59;2;276460;464760;Relax-0;Relax;nan;nan
59;3;469480;515920;STAI-Y2-0;STAI-Y2;nan;nan
59;4;542890;618230;W0;Water;5.0;nan
59;5;646400;656980;R0_0;Rebus;3.0;0.5
59;6;661610;674050;R0_1;Rebus;3.0;0.5
59;7;675170;691500;R0;RebusEvaluation;3.0;0.5
59;8;714280;814880;W1;Water;5.0;nan
59;9;848500;859110;R1_0;Rebus;3.0;0.67
59;10;862440;871920;R1_1;Rebus;3.0;0.67
59;11;877830;887940;R1_2;Rebus;3.0;0.67
59;12;888840;901840;R1;RebusEvaluation;3.0;0.67
59;13;904850;973790;W2;Water;5.0;nan
59;14;996500;1006160;R2_0;Rebus;3.0;0.75
59;15;1013990;1021370;R2_1;Rebus;3.0;0.75
59;16;1024040;1036030;R2_2;Rebus;3.0;0.75
59;17;1039320;1048620;R2_3;Rebus;3.0;0.75
59;18;1050640;1067170;R2;RebusEvaluation;3.0;0.75
59;19;1069070;1136690;W3;Water;5.0;nan
59;20;1164800;1174610;R3_0;Rebus;6.0;0.2
59;21;1177610;1186370;R3_1;Rebus;6.0;0.2
59;22;1189940;1203000;R3_2;Rebus;6.0;0.2
59;23;1206220;1217790;R3_3;Rebus;6.0;0.2
59;24;1223090;1233740;R3_4;Rebus;6.0;0.2
59;25;1236730;1256500;R3;RebusEvaluation;6.0;0.2
59;26;1259170;1358730;W4;Water;4.0;nan
59;27;1391340;1405080;R4_0;Rebus;6.0;0.14
59;28;1408880;1420880;R4_1;Rebus;6.0;0.14
59;29;1425690;1442480;R4_2;Rebus;6.0;0.14
59;30;1445870;1460130;R4_3;Rebus;6.0;0.14
59;31;1464560;1480780;R4_4;Rebus;6.0;0.14
59;32;1484160;1498270;R4_5;Rebus;6.0;0.14
59;33;1502650;1520160;R4_6;Rebus;6.0;0.14
59;34;1520500;1552170;R4;RebusEvaluation;6.0;0.14
59;35;1553070;1623950;W5;Water;5.0;nan
59;36;1655870;1706670;STAI-Y2-1;STAI-Y2;nan;nan
59;37;1721180;1936330;Relax-1;Relax;nan;nan
